Name,Color,Size,Storage,Selling Price,MRP,Features,Image1
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/6a73f6_573206391624468ea2ac67e8dbe12f3f_mv2_jpg_67a7421f-0c2b-454d-82f8-d498d8815891.webp?v=1694513762
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/6a73f6_0a6d9877aac64ca58c4cee195bcbca04_mv2_jpg_48381907-5522-43bf-b4fa-ee78b934d26f.webp?v=1694513762
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/6a73f6_826f65c1b30a4e70a326d617569b5ac2_mv2_jpg_e8833b3f-d52e-4dc9-b8fd-2c6102cf69f8.webp?v=1694513762
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/6a73f6_b004aa70e8364e5a91b0c3227dbaca5e_mv2_jpg_c5d588a6-ee88-4edf-9eec-781afa8990ab.webp?v=1694513762
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/6a73f6_bae8dba51bd54540a1d80fd335f4dfe1_mv2_jpg_fb8a364e-6513-4a5f-a018-86e35c7a2843.webp?v=1694513762
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/6a73f6_e00c4662199f4f07ad47bff8f96e516f_mv2_jpg_26d48463-4e27-452c-81b0-e3fd528ef006.webp?v=1694513762
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/6a73f6_a560d13ff2754cd7b6c547ebfff085af_mv2_jpg_a6550f6c-0777-4317-87e4-c577ba4226b2.webp?v=1694513762
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/electric-musical-upside-down-clown-joker-toys-dancing-toy-original-imagmmha6xmchrhe-PhotoRoom-1-_2563_9_a78a426b-af6c-4861-a040-cb23ba317720.png?v=1694513762
Childo Electric Musical Tricycle Bicycle Riding Boy with Flashing Light,Default Title,,,499,1699,"<ul>	<li>when the tricycle move forward for a while, it will rotate with light and music </li>	<li>the product includes colored LED light, it will flashign and sounding when rotating </li>	<li>the boy will step the foot switch and rock its body, looks very funny. </li>	<li>Rotate 360 Degrees and when meeting any obstacles, it will change the direction automatically. </li>	<li>This toy bicycle can be the Perfect gift for those who are Bicycle lovers.</li>
</ul>",https://cdn.shopify.com/s/files/1/0828/1908/8689/products/41CfacPXa1L.jpg?v=1694513749
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/51qOIkMC7sL.jpg?v=1694513749
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/51y-EUfMM5L.jpg?v=1694513749
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61vP8oFJ4DL._SL1000.jpg?v=1694513749
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/51q_4i3hXbL.jpg?v=1694513749
Rainbow's Bullet Tricycle With Music And Light Baby Rideon Bike(RED),Default Title,,,499,2599,"<p>About this item </p><ul>	<li>MATERIAL: This Baby Tricycle is made up of STRONG Non-Toxic Harmless ABS Plastic ; IDEAL FOR KIDS of Age - 1 Years to 4 Years ; SUITABLE for Both Boys and Girls ; Weight Capacity - Upto 18 KG </li>	<li>COLOUR: Attractive Multi colour,Available in BLUE , PINK ,RED,ORANGE </li>	<li>WHEEL &amp; PEDALS: Large size anti skid,unbrakeable pedals and wheels </li>	<li>COMFORTABLE CURVED SEAT - Your Baby will have the most comfortable ride in this Musical Kids Tricycle Having a Curved Seat .</li>	<li>MUSICAL and LIGHTS: This Tricycle has Music and Lights on the HANDLE, which makes them happy. </li>	<li>IDEAL FOR : This is the best choice for gifting your kid on his/her birthday, definitely they will enjoy. </li>	<li>EASY TO ASSEMBLE - This Kids FunRide Tricycle comes Semi Assembled and will take hardly 5 mins to Assemble.</li>
</ul>",https://cdn.shopify.com/s/files/1/0828/1908/8689/products/electric-musical-upside-down-clown-joker-toys-dancing-toy-original-imagmmha6xmchrhe-PhotoRoom_10_-PhotoRoom.png?v=1694513740
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61ds6lCJkEL._SL1280.jpg?v=1694513740
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61dzTweZcOL._SL1280.jpg?v=1694513740
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61K73Qr7O1L._SL1280.jpg?v=1694513740
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61QyhDbWbcL._SL1280.jpg?v=1694513740
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61sRSUSsa7L._SL1280.jpg?v=1694513740
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61tbDn7JAbL._SL1280.jpg?v=1694513740
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61wsJAU7FNL._SL1280.jpg?v=1694513740
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61YV_LWiUiL._SL1280.jpg?v=1694513740
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61ZakvP-NnL._SL1280.jpg?v=1694513740
Rainbow's Bullet Tricycle With Music And Light Baby Rideon Bike(Blue),Default Title,,,499,2599,"<p>About this item </p><ul>	<li>MATERIAL: This Baby Tricycle is made up of STRONG Non-Toxic Harmless ABS Plastic ; IDEAL FOR KIDS of Age - 1 Years to 4 Years ; SUITABLE for Both Boys and Girls ; Weight Capacity - Upto 18 KG </li>	<li>COLOUR: Attractive Multi colour,Available in BLUE , PINK ,RED,ORANGE </li>	<li>WHEEL &amp; PEDALS: Large size anti skid,unbrakeable pedals and wheels </li>	<li>COMFORTABLE CURVED SEAT - Your Baby will have the most comfortable ride in this Musical Kids Tricycle Having a Curved Seat .</li>	<li>MUSICAL and LIGHTS: This Tricycle has Music and Lights on the HANDLE, which makes them happy. </li>	<li>IDEAL FOR : This is the best choice for gifting your kid on his/her birthday, definitely they will enjoy. </li>	<li>EASY TO ASSEMBLE - This Kids FunRide Tricycle comes Semi Assembled and will take hardly 5 mins to Assemble.</li>
</ul>",https://cdn.shopify.com/s/files/1/0828/1908/8689/products/electric-musical-upside-down-clown-joker-toys-dancing-toy-original-imagmmha6xmchrhe-PhotoRoom_11_-PhotoRoom.png?v=1694513723
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61mnxhSHKXL._SL1280.jpg?v=1694513723
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61N8flk3o8L._SL1120.jpg?v=1694513723
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61nOE6fpAiL._SL1280.jpg?v=1694513723
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61GINKe6TzL._SL1280.jpg?v=1694513723
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61yq_AUiBQL._SL1120.jpg?v=1694513723
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/71JqgLjnVrL._SL1280.jpg?v=1694513723
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61zRMqZ1V4L._SL1280.jpg?v=1694513723
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61bodrhm53L._SL1280.jpg?v=1694513723
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/616TPhbJcSL._SL1280.jpg?v=1694513723
Rainbow's Bullet Tricycle With Music And Light Baby Rideon Bike(Pink),Default Title,,,499,2599,"<p>About this item </p><ul>	<li>MATERIAL: This Baby Tricycle is made up of STRONG Non-Toxic Harmless ABS Plastic ; IDEAL FOR KIDS of Age - 1 Years to 4 Years ; SUITABLE for Both Boys and Girls ; Weight Capacity - Upto 18 KG </li>	<li>COLOUR: Attractive Multi colour,Available in BLUE , PINK ,RED,ORANGE </li>	<li>WHEEL &amp; PEDALS: Large size anti skid,unbrakeable pedals and wheels </li>	<li>COMFORTABLE CURVED SEAT - Your Baby will have the most comfortable ride in this Musical Kids Tricycle Having a Curved Seat .</li>	<li>MUSICAL and LIGHTS: This Tricycle has Music and Lights on the HANDLE, which makes them happy. </li>	<li>IDEAL FOR : This is the best choice for gifting your kid on his/her birthday, definitely they will enjoy. </li>	<li>EASY TO ASSEMBLE - This Kids FunRide Tricycle comes Semi Assembled and will take hardly 5 mins to Assemble.</li>
</ul>",https://cdn.shopify.com/s/files/1/0828/1908/8689/products/electric-musical-upside-down-clown-joker-toys-dancing-toy-original-imagmmha6xmchrhe-PhotoRoom_12_-PhotoRoom.png?v=1694513706
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61AFPJRPGML._SL1280.jpg?v=1694513706
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61OA8qt_NHL._SL1280.jpg?v=1694513706
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61tvOX0vunL._SL1280.jpg?v=1694513706
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/71McwlGVTCL._SL1500.jpg?v=1694513706
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/614kvu3KN5L._SL1280.jpg?v=1694513706
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/619_DD0B6VL._SL1280.jpg?v=1694513706
Panda Happy Birthday Musical Tricycle Ride-on For Boys and Girls(Blue),Default Title,,,499,2999,"<p>About this item </p><ul>	<li>MATERIAL: This Baby Tricycle is made up of STRONG Non-Toxic Harmless ABS Plastic </li>	<li>HAPPY BIRTHDAY Ride-On Is A Brightly Coloured And Visually Appealing Ride-On Tricycle. This Toddler Riding Toy Can Be Used Indoors &amp; Outdoors It Builds Sense of Coordination, Balance &amp; Motor Skills In Kids </li>	<li>COMFORTABLE SEAT - Your Baby will have the most comfortable ride in this Musical Kids Tricycle Having a Curved Seat with Backrest which keeps your Little one in a good Posture while riding. </li>	<li>MUSICAL and LIGHTS: These Tricycles for Kids has Music and Lights on the HANDLE, which makes them enjoy their Ride. </li>	<li>WONDERFUL GIFT - It is an ideal present for your kid's birthday. They will love to ride on the tri-cycle </li>	<li>IDEAL FOR KIDS of Age - 1 Year to 4 Years ; SUITABLE for Both Boys and Girls ; Weight Capacity - Up to 18 KG</li>
</ul>",https://cdn.shopify.com/s/files/1/0828/1908/8689/products/IMG_6582-PhotoRoom.png-PhotoRoom.png?v=1694513694
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/IMG_6589-PhotoRoom.png-PhotoRoom.png?v=1694513694
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/IMG_6595-PhotoRoom.png-PhotoRoom.png?v=1694513694
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/IMG_6581-PhotoRoom.png-PhotoRoom.png?v=1694513694
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/IMG_6591-PhotoRoom.png-PhotoRoom.png?v=1694513694
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/613dg-BmjCL._SL1500.jpg?v=1694513694
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/41dhud58YrL.jpg?v=1694513694
Panda Happy Birthday Musical Tricycle Ride-on For Boys and Girls(Red),Default Title,,,499,2999,"<p>About this item </p><ul>	<li>MATERIAL: This Baby Tricycle is made up of STRONG Non-Toxic Harmless ABS Plastic </li>	<li>HAPPY BIRTHDAY Ride-On Is A Brightly Coloured And Visually Appealing Ride-On Tricycle. This Toddler Riding Toy Can Be Used Indoors &amp; Outdoors It Builds Sense of Coordination, Balance &amp; Motor Skills In Kids </li>	<li>COMFORTABLE SEAT - Your Baby will have the most comfortable ride in this Musical Kids Tricycle Having a Curved Seat with Backrest which keeps your Little one in a good Posture while riding. </li>	<li>MUSICAL and LIGHTS: These Tricycles for Kids has Music and Lights on the HANDLE, which makes them enjoy their Ride. </li>	<li>WONDERFUL GIFT - It is an ideal present for your kid's birthday. They will love to ride on the tri-cycle </li>	<li>IDEAL FOR KIDS of Age - 1 Year to 4 Years ; SUITABLE for Both Boys and Girls ; Weight Capacity - Up to 18 KG</li>
</ul>",https://cdn.shopify.com/s/files/1/0828/1908/8689/products/IMG_6516-min-PhotoRoom.png-PhotoRoom.png?v=1694513680
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/IMG_6544-min-PhotoRoom.png-PhotoRoom.png?v=1694513680
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/IMG_6536-min-PhotoRoom.png-PhotoRoom.png?v=1694513680
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/IMG_6534-min-PhotoRoom.png-PhotoRoom.png?v=1694513680
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/IMG_6518-min-PhotoRoom.png-PhotoRoom.png?v=1694513680
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/IMG_6538-min-PhotoRoom.png-PhotoRoom.png?v=1694513680
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/IMG_6530-min-PhotoRoom.png-PhotoRoom.png?v=1694513680
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61mbcjMcuJL._SL1065.jpg?v=1694513681
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/41at_hRhPRL.jpg?v=1694513681
Panda Happy Birthday Musical Tricycle Ride-on For Boys and Girls(Yellow),Default Title,,,499,,"<p>About this item </p><ul>	<li>MATERIAL: This Baby Tricycle is made up of STRONG Non-Toxic Harmless ABS Plastic </li>	<li>HAPPY BIRTHDAY Ride-On Is A Brightly Coloured And Visually Appealing Ride-On Tricycle. This Toddler Riding Toy Can Be Used Indoors &amp; Outdoors It Builds Sense of Coordination, Balance &amp; Motor Skills In Kids </li>	<li>COMFORTABLE SEAT - Your Baby will have the most comfortable ride in this Musical Kids Tricycle Having a Curved Seat with Backrest which keeps your Little one in a good Posture while riding. </li>	<li>MUSICAL and LIGHTS: These Tricycles for Kids has Music and Lights on the HANDLE, which makes them enjoy their Ride. </li>	<li>WONDERFUL GIFT - It is an ideal present for your kid's birthday. They will love to ride on the tri-cycle </li>	<li>IDEAL FOR KIDS of Age - 1 Year to 4 Years ; SUITABLE for Both Boys and Girls ; Weight Capacity - Up to 18 KG</li>
</ul>",https://cdn.shopify.com/s/files/1/0828/1908/8689/products/IMG_6616-PhotoRoom.png-PhotoRoom.png?v=1694513654
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/IMG_6625-PhotoRoom.png-PhotoRoom.png?v=1694513654
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/416JU8uygPL.jpg?v=1694513654
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/IMG_6605-PhotoRoom.png-PhotoRoom.png?v=1694513654
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/IMG_6616-PhotoRoom.png-PhotoRoom-2.png?v=1694513654
Rainbow's Bullet Tricycle With Music And Light Baby Rideon Bike(Yellow),Default Title,,,499,2566,"<p>About this item </p><ul>	<li>MATERIAL: This Baby Tricycle is made up of STRONG Non-Toxic Harmless ABS Plastic ; IDEAL FOR KIDS of Age - 1 Years to 4 Years ; SUITABLE for Both Boys and Girls ; Weight Capacity - Upto 18 KG </li>	<li>COLOUR: Attractive Multi colour,Available in BLUE , PINK ,RED,ORANGE </li>	<li>WHEEL &amp; PEDALS: Large size anti skid,unbrakeable pedals and wheels </li>	<li>COMFORTABLE CURVED SEAT - Your Baby will have the most comfortable ride in this Musical Kids Tricycle Having a Curved Seat .</li>	<li>MUSICAL and LIGHTS: This Tricycle has Music and Lights on the HANDLE, which makes them happy. </li>	<li>IDEAL FOR : This is the best choice for gifting your kid on his/her birthday, definitely they will enjoy. </li>	<li>EASY TO ASSEMBLE - This Kids FunRide Tricycle comes Semi Assembled and will take hardly 5 mins to Assemble.</li>
</ul>",https://cdn.shopify.com/s/files/1/0828/1908/8689/products/electric-musical-upside-down-clown-joker-toys-dancing-toy-original-imagmmha6xmchrhe-PhotoRoom_7_-PhotoRoom_f5a7c0b9-eece-48c3-98ac-dc4e23d4e38d.png?v=1694513645
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61GpOFmvqJL._SL1280.jpg?v=1694513645
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61p2pU0ST8L._SL1280.jpg?v=1694513645
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61rXCSf2xpL._SL1280.jpg?v=1694513645
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61UpfdV70pL._SL1280.jpg?v=1694513645
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/61vYJHW7obL._SL1280.jpg?v=1694513645
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/71nXmsem9qL._SL1500.jpg?v=1694513645
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/618qcWww4nL._SL1280.jpg?v=1694513645
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/7151beXoV2L._SL1280.jpg?v=1694513645
Luusa R1 Tricycle For Kids 3 In 1 Baby Tricycle For 1 - 4 Years Kids Carrying Capacity Upto 30kgs (Blue),Default Title,,,499,3999,"<h1 class=""a-size-base-plus a-text-bold"">About this item</h1>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">Comfortable and Safe: The tricycle comes with a cushioned seat, safety harness, and puncture-proof EVA wheels, providing a comfortable and safe ride for your child. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Convenient Dual Storage Space: The tricycle has a rear basket and a front storage bin, allowing you to keep your child's belongings, snacks, and drinks handy while on the go. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Parent Handle for Control: The tricycle features a parent handle that allows you to steer and control the tricycle, making it a perfect choice for younger children who are not yet capable of riding independently. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Durable and Stylish: The Poppins R1 Tricycle is a reliable and durable tricycle designed with your child's safety and comfort in mind. With its innovative design and stylish looks, it's sure to be a hit with both parents and children alike. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Adjustable Parent Handle: Now it is very easy to adjust the height of your parent handle according to your height with 3 modes for extra comfort</span></li>
</ul>
<p>Specifications</p>
<p>In The Box</p>
<p>R1 3 in 1 Tricycle For Kids, Baby Tricycle For 1-4 Years With Rubber Wheels, Baby Tricycle Parental Control Handle(Yellow)</p>
<p>1 Tricycle</p>
<table>
<tbody>
<tr>
<td>General</td>
<td> </td>
</tr>
<tr>
<td>Model Name</td>
<td>Baby Girl &amp; Boys 3 in 1 Tricycle For Kids</td>
</tr>
<tr>
<td>Type</td>
<td>Tricycle</td>
</tr>
<tr>
<td>Ideal For</td>
<td>Baby Girls, Baby Boys Tricycle</td>
</tr>
<tr>
<td>Age Group</td>
<td>1 - 4 years</td>
</tr>
<tr>
<td>Maximum User Weight</td>
<td>20 - 25 kg</td>
</tr>
<tr>
<td>Color</td>
<td>Blue</td>
</tr>
<tr>
<td>Delivery  Condition</td>
<td>DIY (Do-It-Yourself)</td>
</tr>
<tr>
<td>Material</td>
<td>Steel</td>
</tr>
<tr>
<td>Bell Present</td>
<td>Yes</td>
</tr>
<tr>
<td>Convenience Features</td>
<td> </td>
</tr>
<tr>
<td>Footboard</td>
<td>Yes</td>
</tr>
<tr>
<td>Seat Belt</td>
<td>Yes</td>
</tr>
<tr>
<td>Storage Compartment</td>
<td>Yes</td>
</tr>
<tr>
<td>Parent Handle Control</td>
<td>Yes</td>
</tr>
<tr>
<td>More Details</td>
<td> </td>
</tr>
<tr>
<td>Dimensions</td>
<td>60 x 40 x 70 cm</td>
</tr>
<tr>
<td>Item Weight</td>
<td>2 kg</td>
</tr>
<tr>
<td>Generic Name</td>
<td>R1 3 in 1 Tricycle For Kids, Baby Tricycle For 1-4 Years, Baby Girls &amp; Boys Tricycle For kids</td>
</tr>
<tr>
<td>Country Origin</td>
<td>India<br>  </td>
</tr>
</tbody>
</table>",https://cdn.shopify.com/s/files/1/0828/1908/8689/products/electric-musical-upside-down-clown-joker-toys-dancing-toy-original-imagmmha6xmchrhe-PhotoRoom-11_2166_1_98eb9c04-fbf7-445c-9c76-b2cbfd909d00.png?v=1694513630
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/618J-1-57sL-SL1500-1300x-jpg-webp_2_4c8d7518-648b-48e1-a610-cf367dc8abf2.jpg?v=1694513630
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/71sm2X2hZXL-SL1500-1300x-jpg-webp_3_80411e1f-35a5-400f-a64f-59600bd5fe6d.jpg?v=1694513630
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/2-in-1-kids-tricycle-cycle-for-kids-with-parental-push-handle-original-imagfppyhh2sdzge.jpg?v=1694513630
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/2-in-1-kids-tricycle-cycle-for-kids-with-parental-push-handle-original-imagfppyhhxyzgyc.jpg?v=1694513630
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/2-in-1-kids-tricycle-cycle-for-kids-with-parental-push-handle-original-imagfppy2pzgjxen.jpg?v=1694513630
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/2-in-1-kids-tricycle-cycle-for-kids-with-parental-push-handle-original-imagfppyygcyrmzh.jpg?v=1694513630
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/2-in-1-kids-tricycle-cycle-for-kids-with-parental-push-handle-original-imagfppyz7hge3qq.jpg?v=1694513630
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/Luusa-R1-Tricycle_cover1_7e126c3a-f113-46d5-8331-4d1138779282.jpg?v=1694513630
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/Luusa-R1-Tricycle_cover2_2f5d6736-016c-4e14-a427-dc3b266565d1.jpg?v=1694513630
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/electric-musical-upside-down-clown-joker-toys-dancing-toy-original-imagmmha6xmchrhe-PhotoRoom-12_6603_11_b52c8c1f-0bbd-498b-bed2-ea584518efc8.png?v=1694513630
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/2-in-1-kids-tricycle-cycle-for-kids-with-parental-push-handle-original-imagfppyqqxzkebp.jpg?v=1694513630
Luusa R1 Tricycle For Kids 3 In 1 Baby Tricycle For 1 - 4 Years Kids Carrying Capacity Upto 30kgs (Red),Default Title,,,499,3999,"<div>
<h1 class=""a-size-base-plus a-text-bold"">About this item</h1>
</div>
<ul class=""a-unordered-list a-vertical a-spacing-mini"">
<li class=""a-spacing-mini""><span class=""a-list-item"">Comfortable and Safe: The tricycle comes with a cushioned seat, safety harness, and puncture-proof EVA wheels, providing a comfortable and safe ride for your child. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Convenient Dual Storage Space: The tricycle has a rear basket and a front storage bin, allowing you to keep your child's belongings, snacks, and drinks handy while on the go. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Parent Handle for Control: The tricycle features a parent handle that allows you to steer and control the tricycle, making it a perfect choice for younger children who are not yet capable of riding independently. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Durable and Stylish: The Poppins R1 Tricycle is a reliable and durable tricycle designed with your child's safety and comfort in mind. With its innovative design and stylish looks, it's sure to be a hit with both parents and children alike. </span></li>
<li class=""a-spacing-mini""><span class=""a-list-item"">Adjustable Parent Handle: Now it is very easy to adjust the height of your parent handle according to your height with 3 modes for extra comfort</span></li>
</ul>
<p>Specifications</p>
<p>In The Box</p>
<p>R1 3 in 1 Tricycle For Kids, Baby Tricycle For 1-4 Years With Rubber Wheels, Baby Tricycle Parental Control Handle(Red)</p>
<p>1 Tricycle</p>
<p> </p>
<table>
<tbody>
<tr>
<td> </td>
<td> </td>
</tr>
<tr>
<td>Model Name</td>
<td>Baby Girl &amp; Boys 3 in 1 Tricycle For Kids</td>
</tr>
<tr>
<td>Type</td>
<td>Tricycle</td>
</tr>
<tr>
<td>Ideal For</td>
<td>Baby Girls, Baby Boys Tricycle</td>
</tr>
<tr>
<td>Age Group</td>
<td>1 - 4 years</td>
</tr>
<tr>
<td>Maximum User Weight</td>
<td>20 - 25 kg</td>
</tr>
<tr>
<td>Color</td>
<td>Red</td>
</tr>
<tr>
<td>Delivery  Condition</td>
<td>DIY (Do-It-Yourself)</td>
</tr>
<tr>
<td>Material</td>
<td>Steel</td>
</tr>
<tr>
<td> Bell Present</td>
<td>Yes</td>
</tr>
<tr>
<td>Convenience Features</td>
<td> </td>
</tr>
<tr>
<td>Footboard</td>
<td>Yes</td>
</tr>
<tr>
<td>Seat Belt</td>
<td>Yes</td>
</tr>
<tr>
<td>Storage Compartment</td>
<td>Yes</td>
</tr>
<tr>
<td>Parent Handle Control</td>
<td>Yes</td>
</tr>
<tr>
<td>More Details</td>
<td> </td>
</tr>
<tr>
<td>Dimensions</td>
<td>60 x 40 x 70 cm</td>
</tr>
<tr>
<td>Item Weight</td>
<td>3 kg</td>
</tr>
<tr>
<td>Generic Name</td>
<td>R1 3 in 1 Tricycle For Kids, Baby Tricycle For 1-4 Years, Baby Girls &amp; Boys Tricycle For kids</td>
</tr>
<tr>
<td>Country Origin</td>
<td>India</td>
</tr>
</tbody>
</table>",https://cdn.shopify.com/s/files/1/0828/1908/8689/products/electric-musical-upside-down-clown-joker-toys-dancing-toy-original-imagmmha6xmchrhe-PhotoRoom-11_2281_1_eeab37c6-d718-4f0e-9c0f-e868293f9f54.png?v=1694513611
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/r1-lussa-goodluck-baybee-original-imag665zxx3eyahh.jpg?v=1694513611
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/r1-lussa-goodluck-baybee-original-imag665zyytaczzf.jpg?v=1694513611
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/r1-lussa-goodluck-baybee-original-imag665z4vbahz9y.jpg?v=1694513611
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/4c81f7465c0013229c1f6af8745757ec-2.jpg?v=1694513611
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/r1-lussa-goodluck-baybee-original-imag665zanjsgajf.jpg?v=1694513611
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/701aadd62867764bd474401721cf3a5d.jpg?v=1694513611
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/Luusa-R1-Tricycle_Red.jpg?v=1694513611
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/984e51fb3594a9121165b656a9e80e43.jpg?v=1694513611
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/Luusa-R1-Tricycle_cover1.jpg?v=1694513611
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/Luusa-R1-Tricycle_cover2.jpg?v=1694513611
,,,,,,,https://cdn.shopify.com/s/files/1/0828/1908/8689/products/r1-lussa-goodluck-baybee-original-imag665zyytaczzfBackgroundRemoved-_12_85f27170-5881-4f49-ad55-63aa733104fb.png?v=1694513611
